TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH,NUMERIC_PRECISION,NUMERIC_SCALE,IS_NULLABLE,COLUMN_DEFAULT,ORDINAL_POSITION,IS_PRIMARY_KEY,SOURCE
DataSync,Integration_Config_dss_tracking,last_change_datetime,datetime,,,,YES,,13,NO,idp
DataSync,LocationMaster_dss_tracking,ID,int,,10,0,NO,,1,YES,idp
DataSync,LocationMaster_dss_tracking,update_scope_local_id,int,,10,0,YES,,2,NO,idp
DataSync,LocationMaster_dss_tracking,scope_update_peer_key,int,,10,0,YES,,3,NO,idp
DataSync,LocationMaster_dss_tracking,scope_update_peer_timestamp,bigint,,19,0,YES,,4,NO,idp
DataSync,LocationMaster_dss_tracking,local_update_peer_key,int,,10,0,NO,,5,NO,idp
DataSync,LocationMaster_dss_tracking,local_update_peer_timestamp,timestamp,,,,NO,,6,NO,idp
DataSync,LocationMaster_dss_tracking,create_scope_local_id,int,,10,0,YES,,7,NO,idp
DataSync,LocationMaster_dss_tracking,scope_create_peer_key,int,,10,0,YES,,8,NO,idp
DataSync,LocationMaster_dss_tracking,scope_create_peer_timestamp,bigint,,19,0,YES,,9,NO,idp
DataSync,LocationMaster_dss_tracking,local_create_peer_key,int,,10,0,NO,,10,NO,idp
DataSync,LocationMaster_dss_tracking,local_create_peer_timestamp,bigint,,19,0,NO,,11,NO,idp
DataSync,LocationMaster_dss_tracking,sync_row_is_tombstone,int,,10,0,NO,,12,NO,idp
DataSync,LocationMaster_dss_tracking,last_change_datetime,datetime,,,,YES,,13,NO,idp
DataSync,ManualReview_dss_tracking,Id,int,,10,0,NO,,1,YES,idp
DataSync,ManualReview_dss_tracking,update_scope_local_id,int,,10,0,YES,,2,NO,idp
DataSync,ManualReview_dss_tracking,scope_update_peer_key,int,,10,0,YES,,3,NO,idp
DataSync,ManualReview_dss_tracking,scope_update_peer_timestamp,bigint,,19,0,YES,,4,NO,idp
DataSync,ManualReview_dss_tracking,local_update_peer_key,int,,10,0,NO,,5,NO,idp
DataSync,ManualReview_dss_tracking,local_update_peer_timestamp,timestamp,,,,NO,,6,NO,idp
DataSync,ManualReview_dss_tracking,create_scope_local_id,int,,10,0,YES,,7,NO,idp
DataSync,ManualReview_dss_tracking,scope_create_peer_key,int,,10,0,YES,,8,NO,idp
DataSync,ManualReview_dss_tracking,scope_create_peer_timestamp,bigint,,19,0,YES,,9,NO,idp
DataSync,ManualReview_dss_tracking,local_create_peer_key,int,,10,0,NO,,10,NO,idp
DataSync,ManualReview_dss_tracking,local_create_peer_timestamp,bigint,,19,0,NO,,11,NO,idp
DataSync,ManualReview_dss_tracking,sync_row_is_tombstone,int,,10,0,NO,,12,NO,idp
DataSync,ManualReview_dss_tracking,last_change_datetime,datetime,,,,YES,,13,NO,idp
DataSync,PageMenuMaster_dss_tracking,Id,int,,10,0,NO,,1,YES,idp
DataSync,PageMenuMaster_dss_tracking,update_scope_local_id,int,,10,0,YES,,2,NO,idp
DataSync,PageMenuMaster_dss_tracking,scope_update_peer_key,int,,10,0,YES,,3,NO,idp
DataSync,PageMenuMaster_dss_tracking,scope_update_peer_timestamp,bigint,,19,0,YES,,4,NO,idp
DataSync,PageMenuMaster_dss_tracking,local_update_peer_key,int,,10,0,NO,,5,NO,idp
DataSync,PageMenuMaster_dss_tracking,local_update_peer_timestamp,timestamp,,,,NO,,6,NO,idp
DataSync,PageMenuMaster_dss_tracking,create_scope_local_id,int,,10,0,YES,,7,NO,idp
DataSync,PageMenuMaster_dss_tracking,scope_create_peer_key,int,,10,0,YES,,8,NO,idp
DataSync,PageMenuMaster_dss_tracking,scope_create_peer_timestamp,bigint,,19,0,YES,,9,NO,idp
DataSync,PageMenuMaster_dss_tracking,local_create_peer_key,int,,10,0,NO,,10,NO,idp
DataSync,PageMenuMaster_dss_tracking,local_create_peer_timestamp,bigint,,19,0,NO,,11,NO,idp
DataSync,PageMenuMaster_dss_tracking,sync_row_is_tombstone,int,,10,0,NO,,12,NO,idp
DataSync,PageMenuMaster_dss_tracking,last_change_datetime,datetime,,,,YES,,13,NO,idp
DataSync,provision_marker_dss,object_id,int,,10,0,NO,,1,YES,idp
DataSync,provision_marker_dss,owner_scope_local_id,int,,10,0,NO,,2,YES,idp
DataSync,provision_marker_dss,provision_scope_local_id,int,,10,0,YES,,3,NO,idp
DataSync,provision_marker_dss,provision_timestamp,bigint,,19,0,NO,,4,NO,idp
DataSync,provision_marker_dss,provision_local_peer_key,int,,10,0,NO,,5,NO,idp
DataSync,provision_marker_dss,provision_scope_peer_key,int,,10,0,YES,,6,NO,idp
DataSync,provision_marker_dss,provision_scope_peer_timestamp,bigint,,19,0,YES,,7,NO,idp
DataSync,provision_marker_dss,provision_datetime,datetime,,,,YES,,8,NO,idp
DataSync,provision_marker_dss,state,int,,10,0,YES,,9,NO,idp
DataSync,provision_marker_dss,version,timestamp,,,,NO,,10,NO,idp
DataSync,RedactionMaster_dss_tracking,ID,int,,10,0,NO,,1,YES,idp
DataSync,RedactionMaster_dss_tracking,update_scope_local_id,int,,10,0,YES,,2,NO,idp
DataSync,RedactionMaster_dss_tracking,scope_update_peer_key,int,,10,0,YES,,3,NO,idp
DataSync,RedactionMaster_dss_tracking,scope_update_peer_timestamp,bigint,,19,0,YES,,4,NO,idp
DataSync,RedactionMaster_dss_tracking,local_update_peer_key,int,,10,0,NO,,5,NO,idp
DataSync,RedactionMaster_dss_tracking,local_update_peer_timestamp,timestamp,,,,NO,,6,NO,idp
DataSync,RedactionMaster_dss_tracking,create_scope_local_id,int,,10,0,YES,,7,NO,idp
DataSync,RedactionMaster_dss_tracking,scope_create_peer_key,int,,10,0,YES,,8,NO,idp
DataSync,RedactionMaster_dss_tracking,scope_create_peer_timestamp,bigint,,19,0,YES,,9,NO,idp
DataSync,RedactionMaster_dss_tracking,local_create_peer_key,int,,10,0,NO,,10,NO,idp
DataSync,RedactionMaster_dss_tracking,local_create_peer_timestamp,bigint,,19,0,NO,,11,NO,idp
DataSync,RedactionMaster_dss_tracking,sync_row_is_tombstone,int,,10,0,NO,,12,NO,idp
DataSync,RedactionMaster_dss_tracking,last_change_datetime,datetime,,,,YES,,13,NO,idp
DataSync,RoleMaster_dss_tracking,Id,int,,10,0,NO,,1,YES,idp
DataSync,RoleMaster_dss_tracking,update_scope_local_id,int,,10,0,YES,,2,NO,idp
DataSync,RoleMaster_dss_tracking,scope_update_peer_key,int,,10,0,YES,,3,NO,idp
DataSync,RoleMaster_dss_tracking,scope_update_peer_timestamp,bigint,,19,0,YES,,4,NO,idp
DataSync,RoleMaster_dss_tracking,local_update_peer_key,int,,10,0,NO,,5,NO,idp
DataSync,RoleMaster_dss_tracking,local_update_peer_timestamp,timestamp,,,,NO,,6,NO,idp
DataSync,RoleMaster_dss_tracking,create_scope_local_id,int,,10,0,YES,,7,NO,idp
DataSync,RoleMaster_dss_tracking,scope_create_peer_key,int,,10,0,YES,,8,NO,idp
DataSync,RoleMaster_dss_tracking,scope_create_peer_timestamp,bigint,,19,0,YES,,9,NO,idp
DataSync,RoleMaster_dss_tracking,local_create_peer_key,int,,10,0,NO,,10,NO,idp
DataSync,RoleMaster_dss_tracking,local_create_peer_timestamp,bigint,,19,0,NO,,11,NO,idp
DataSync,RoleMaster_dss_tracking,sync_row_is_tombstone,int,,10,0,NO,,12,NO,idp
DataSync,RoleMaster_dss_tracking,last_change_datetime,datetime,,,,YES,,13,NO,idp
DataSync,SchduledReport_Config_dss_tracking,ID,int,,10,0,NO,,1,YES,idp
DataSync,SchduledReport_Config_dss_tracking,update_scope_local_id,int,,10,0,YES,,2,NO,idp
DataSync,SchduledReport_Config_dss_tracking,scope_update_peer_key,int,,10,0,YES,,3,NO,idp
DataSync,SchduledReport_Config_dss_tracking,scope_update_peer_timestamp,bigint,,19,0,YES,,4,NO,idp
DataSync,SchduledReport_Config_dss_tracking,local_update_peer_key,int,,10,0,NO,,5,NO,idp
DataSync,SchduledReport_Config_dss_tracking,local_update_peer_timestamp,timestamp,,,,NO,,6,NO,idp
DataSync,SchduledReport_Config_dss_tracking,create_scope_local_id,int,,10,0,YES,,7,NO,idp
DataSync,SchduledReport_Config_dss_tracking,scope_create_peer_key,int,,10,0,YES,,8,NO,idp
DataSync,SchduledReport_Config_dss_tracking,scope_create_peer_timestamp,bigint,,19,0,YES,,9,NO,idp
DataSync,SchduledReport_Config_dss_tracking,local_create_peer_key,int,,10,0,NO,,10,NO,idp
DataSync,SchduledReport_Config_dss_tracking,local_create_peer_timestamp,bigint,,19,0,NO,,11,NO,idp
DataSync,SchduledReport_Config_dss_tracking,sync_row_is_tombstone,int,,10,0,NO,,12,NO,idp
DataSync,SchduledReport_Config_dss_tracking,last_change_datetime,datetime,,,,YES,,13,NO,idp
DataSync,ScheduledReportAttachments_dss_tracking,Id,int,,10,0,NO,,1,YES,idp
DataSync,ScheduledReportAttachments_dss_tracking,update_scope_local_id,int,,10,0,YES,,2,NO,idp
DataSync,ScheduledReportAttachments_dss_tracking,scope_update_peer_key,int,,10,0,YES,,3,NO,idp
DataSync,ScheduledReportAttachments_dss_tracking,scope_update_peer_timestamp,bigint,,19,0,YES,,4,NO,idp
DataSync,ScheduledReportAttachments_dss_tracking,local_update_peer_key,int,,10,0,NO,,5,NO,idp
DataSync,ScheduledReportAttachments_dss_tracking,local_update_peer_timestamp,timestamp,,,,NO,,6,NO,idp
DataSync,ScheduledReportAttachments_dss_tracking,create_scope_local_id,int,,10,0,YES,,7,NO,idp
DataSync,ScheduledReportAttachments_dss_tracking,scope_create_peer_key,int,,10,0,YES,,8,NO,idp
DataSync,ScheduledReportAttachments_dss_tracking,scope_create_peer_timestamp,bigint,,19,0,YES,,9,NO,idp
DataSync,ScheduledReportAttachments_dss_tracking,local_create_peer_key,int,,10,0,NO,,10,NO,idp
DataSync,ScheduledReportAttachments_dss_tracking,local_create_peer_timestamp,bigint,,19,0,NO,,11,NO,idp
DataSync,ScheduledReportAttachments_dss_tracking,sync_row_is_tombstone,int,,10,0,NO,,12,NO,idp
DataSync,ScheduledReportAttachments_dss_tracking,last_change_datetime,datetime,,,,YES,,13,NO,idp
DataSync,schema_info_dss,schema_major_version,int,,10,0,NO,,1,YES,idp
DataSync,schema_info_dss,schema_minor_version,int,,10,0,NO,,2,YES,idp
DataSync,schema_info_dss,schema_extended_info,nvarchar,100,,,NO,,3,NO,idp
DataSync,scope_config_dss,config_id,uniqueidentifier,,,,NO,,1,YES,idp
DataSync,scope_config_dss,config_data,xml,-1,,,NO,,2,NO,idp
DataSync,scope_config_dss,scope_status,char,1,,,YES,,3,NO,idp
DataSync,scope_info_dss,scope_local_id,int,,10,0,NO,,1,NO,idp
DataSync,scope_info_dss,scope_id,uniqueidentifier,,,,NO,,2,NO,idp
DataSync,scope_info_dss,sync_scope_name,nvarchar,100,,,NO,,3,YES,idp
DataSync,scope_info_dss,scope_sync_knowledge,varbinary,-1,,,YES,,4,NO,idp
DataSync,scope_info_dss,scope_tombstone_cleanup_knowledge,varbinary,-1,,,YES,,5,NO,idp
DataSync,scope_info_dss,scope_timestamp,timestamp,,,,YES,,6,NO,idp
DataSync,scope_info_dss,scope_config_id,uniqueidentifier,,,,YES,,7,NO,idp
DataSync,scope_info_dss,scope_restore_count,int,,10,0,NO,,8,NO,idp
DataSync,scope_info_dss,scope_user_comment,nvarchar,-1,,,YES,,9,NO,idp
DataSync,ServiceMaster_dss_tracking,ID,int,,10,0,NO,,1,YES,idp
DataSync,ServiceMaster_dss_tracking,update_scope_local_id,int,,10,0,YES,,2,NO,idp
DataSync,ServiceMaster_dss_tracking,scope_update_peer_key,int,,10,0,YES,,3,NO,idp
DataSync,ServiceMaster_dss_tracking,scope_update_peer_timestamp,bigint,,19,0,YES,,4,NO,idp
DataSync,ServiceMaster_dss_tracking,local_update_peer_key,int,,10,0,NO,,5,NO,idp
DataSync,ServiceMaster_dss_tracking,local_update_peer_timestamp,timestamp,,,,NO,,6,NO,idp
DataSync,ServiceMaster_dss_tracking,create_scope_local_id,int,,10,0,YES,,7,NO,idp
DataSync,ServiceMaster_dss_tracking,scope_create_peer_key,int,,10,0,YES,,8,NO,idp
DataSync,ServiceMaster_dss_tracking,scope_create_peer_timestamp,bigint,,19,0,YES,,9,NO,idp
DataSync,ServiceMaster_dss_tracking,local_create_peer_key,int,,10,0,NO,,10,NO,idp
DataSync,ServiceMaster_dss_tracking,local_create_peer_timestamp,bigint,,19,0,NO,,11,NO,idp
DataSync,ServiceMaster_dss_tracking,sync_row_is_tombstone,int,,10,0,NO,,12,NO,idp
DataSync,ServiceMaster_dss_tracking,last_change_datetime,datetime,,,,YES,,13,NO,idp
DataSync,StateMaster_dss_tracking,ID,int,,10,0,NO,,1,YES,idp
DataSync,StateMaster_dss_tracking,update_scope_local_id,int,,10,0,YES,,2,NO,idp
DataSync,StateMaster_dss_tracking,scope_update_peer_key,int,,10,0,YES,,3,NO,idp
DataSync,StateMaster_dss_tracking,scope_update_peer_timestamp,bigint,,19,0,YES,,4,NO,idp
DataSync,StateMaster_dss_tracking,local_update_peer_key,int,,10,0,NO,,5,NO,idp
DataSync,StateMaster_dss_tracking,local_update_peer_timestamp,timestamp,,,,NO,,6,NO,idp
DataSync,StateMaster_dss_tracking,create_scope_local_id,int,,10,0,YES,,7,NO,idp
DataSync,StateMaster_dss_tracking,scope_create_peer_key,int,,10,0,YES,,8,NO,idp
DataSync,StateMaster_dss_tracking,scope_create_peer_timestamp,bigint,,19,0,YES,,9,NO,idp
DataSync,StateMaster_dss_tracking,local_create_peer_key,int,,10,0,NO,,10,NO,idp
DataSync,StateMaster_dss_tracking,local_create_peer_timestamp,bigint,,19,0,NO,,11,NO,idp
DataSync,StateMaster_dss_tracking,sync_row_is_tombstone,int,,10,0,NO,,12,NO,idp
DataSync,StateMaster_dss_tracking,last_change_datetime,datetime,,,,YES,,13,NO,idp
DataSync,UserDocumentTypeMapping_dss_tracking,Id,int,,10,0,NO,,1,YES,idp
DataSync,UserDocumentTypeMapping_dss_tracking,update_scope_local_id,int,,10,0,YES,,2,NO,idp
DataSync,UserDocumentTypeMapping_dss_tracking,scope_update_peer_key,int,,10,0,YES,,3,NO,idp
DataSync,UserDocumentTypeMapping_dss_tracking,scope_update_peer_timestamp,bigint,,19,0,YES,,4,NO,idp
DataSync,UserDocumentTypeMapping_dss_tracking,local_update_peer_key,int,,10,0,NO,,5,NO,idp
DataSync,UserDocumentTypeMapping_dss_tracking,local_update_peer_timestamp,timestamp,,,,NO,,6,NO,idp
DataSync,UserDocumentTypeMapping_dss_tracking,create_scope_local_id,int,,10,0,YES,,7,NO,idp
DataSync,UserDocumentTypeMapping_dss_tracking,scope_create_peer_key,int,,10,0,YES,,8,NO,idp
DataSync,UserDocumentTypeMapping_dss_tracking,scope_create_peer_timestamp,bigint,,19,0,YES,,9,NO,idp
DataSync,UserDocumentTypeMapping_dss_tracking,local_create_peer_key,int,,10,0,NO,,10,NO,idp
DataSync,UserDocumentTypeMapping_dss_tracking,local_create_peer_timestamp,bigint,,19,0,NO,,11,NO,idp
DataSync,UserDocumentTypeMapping_dss_tracking,sync_row_is_tombstone,int,,10,0,NO,,12,NO,idp
DataSync,UserDocumentTypeMapping_dss_tracking,last_change_datetime,datetime,,,,YES,,13,NO,idp
DataSync,UserMaster_dss_tracking,Id,int,,10,0,NO,,1,YES,idp
DataSync,UserMaster_dss_tracking,update_scope_local_id,int,,10,0,YES,,2,NO,idp
DataSync,UserMaster_dss_tracking,scope_update_peer_key,int,,10,0,YES,,3,NO,idp
DataSync,UserMaster_dss_tracking,scope_update_peer_timestamp,bigint,,19,0,YES,,4,NO,idp
DataSync,UserMaster_dss_tracking,local_update_peer_key,int,,10,0,NO,,5,NO,idp
DataSync,UserMaster_dss_tracking,local_update_peer_timestamp,timestamp,,,,NO,,6,NO,idp
DataSync,UserMaster_dss_tracking,create_scope_local_id,int,,10,0,YES,,7,NO,idp
DataSync,UserMaster_dss_tracking,scope_create_peer_key,int,,10,0,YES,,8,NO,idp
DataSync,UserMaster_dss_tracking,scope_create_peer_timestamp,bigint,,19,0,YES,,9,NO,idp
DataSync,UserMaster_dss_tracking,local_create_peer_key,int,,10,0,NO,,10,NO,idp
DataSync,UserMaster_dss_tracking,local_create_peer_timestamp,bigint,,19,0,NO,,11,NO,idp
DataSync,UserMaster_dss_tracking,sync_row_is_tombstone,int,,10,0,NO,,12,NO,idp
DataSync,UserMaster_dss_tracking,last_change_datetime,datetime,,,,YES,,13,NO,idp
DataSync,UserStateMapping_dss_tracking,Id,int,,10,0,NO,,1,YES,idp
DataSync,UserStateMapping_dss_tracking,update_scope_local_id,int,,10,0,YES,,2,NO,idp
DataSync,UserStateMapping_dss_tracking,scope_update_peer_key,int,,10,0,YES,,3,NO,idp
DataSync,UserStateMapping_dss_tracking,scope_update_peer_timestamp,bigint,,19,0,YES,,4,NO,idp
DataSync,UserStateMapping_dss_tracking,local_update_peer_key,int,,10,0,NO,,5,NO,idp
DataSync,UserStateMapping_dss_tracking,local_update_peer_timestamp,timestamp,,,,NO,,6,NO,idp
DataSync,UserStateMapping_dss_tracking,create_scope_local_id,int,,10,0,YES,,7,NO,idp
DataSync,UserStateMapping_dss_tracking,scope_create_peer_key,int,,10,0,YES,,8,NO,idp
DataSync,UserStateMapping_dss_tracking,scope_create_peer_timestamp,bigint,,19,0,YES,,9,NO,idp
DataSync,UserStateMapping_dss_tracking,local_create_peer_key,int,,10,0,NO,,10,NO,idp
DataSync,UserStateMapping_dss_tracking,local_create_peer_timestamp,bigint,,19,0,NO,,11,NO,idp
DataSync,UserStateMapping_dss_tracking,sync_row_is_tombstone,int,,10,0,NO,,12,NO,idp
DataSync,UserStateMapping_dss_tracking,last_change_datetime,datetime,,,,YES,,13,NO,idp
dbo,__RefactorLog,OperationKey,uniqueidentifier,,,,NO,,1,YES,idp
dbo,AITransactionErrorsLog,ErrorID,int,,10,0,NO,,1,YES,idp
dbo,AITransactionErrorsLog,TransactionID,uniqueidentifier,,,,NO,,2,NO,idp
dbo,AITransactionErrorsLog,QueueName,varchar,200,,,NO,,3,NO,idp
dbo,AITransactionErrorsLog,ErrorMessage,varchar,-1,,,NO,,4,NO,idp
dbo,AITransactionErrorsLog,ErrorTimestamp,datetime,,,,YES,,5,NO,idp
dbo,AITransactionErrorsLog,QueueMessage,nvarchar,-1,,,YES,,6,NO,idp
dbo,AITransactions,TransactionId,uniqueidentifier,,,,NO,,1,YES,idp
dbo,AITransactions,FK_Client_ID,int,,10,0,YES,,2,NO,idp
dbo,AITransactions,IndustryId,int,,10,0,YES,,3,NO,idp
dbo,AITransactions,DocumentId,int,,10,0,YES,,4,NO,idp
dbo,AITransactions,DocumentNameWithExtension,varchar,800,,,YES,,5,NO,idp
dbo,AITransactions,PageCount,int,,10,0,YES,,6,NO,idp
dbo,AITransactions,SourceDocument,varchar,200,,,YES,,7,NO,idp
dbo,AITransactions,RedactedDocument,varchar,200,,,YES,,8,NO,idp
dbo,AITransactions,InfoExtractionResult,varchar,-1,,,YES,,9,NO,idp
dbo,AITransactions,TransactionStatus,int,,10,0,NO,,10,NO,idp
dbo,AITransactions,CreatedTimeStamp,datetime,,,,YES,,11,NO,idp
dbo,AITransactions,UpdatedTimeStamp,datetime,,,,YES,,12,NO,idp
dbo,AITransactions,ResponseReturnTimeStamp,datetime,,,,YES,,13,NO,idp
dbo,AITransactions,CreatedBy,int,,10,0,YES,,14,NO,idp
dbo,AITransactions,UpdatedBy,nvarchar,200,,,YES,,15,NO,idp
dbo,AITransactions,BatchID,int,,10,0,YES,,16,NO,idp
dbo,AITransactions,FolderName,varchar,300,,,YES,,17,NO,idp
dbo,AITransactions,isZip,bit,,,,YES,,18,NO,idp
dbo,AITransactions,ZipFolderName,varchar,300,,,YES,,19,NO,idp
dbo,AITransactions,FilePath,nvarchar,-1,,,YES,,20,NO,idp
dbo,AITransactions,IsDocumentLocked,bit,,,,YES,,21,NO,idp
dbo,AITransactions,AssignedUserId,int,,10,0,YES,,22,NO,idp
dbo,AITransactions,LockedDate,datetime,,,,YES,,23,NO,idp
dbo,AITransactions,IsRedactionDelivered,bit,,,,YES,,24,NO,idp
dbo,AITransactions,IsExtractionDelivered,bit,,,,YES,,25,NO,idp
dbo,AITransactions,FK_State_Id,int,,10,0,NO,,26,NO,idp
dbo,AITransactions,InfoRawExtraction,nvarchar,-1,,,YES,,27,NO,idp
dbo,AITransactions,FileSizeInKB,float,,53,,YES,,28,NO,idp
dbo,AITransactions,Remarks,varchar,-1,,,YES,,29,NO,idp
dbo,AITransactions,TriggeredByService,varchar,250,,,YES,,30,NO,idp
dbo,AITransactions,OriginalTransactionStatus,int,,10,0,YES,,31,NO,idp
dbo,AITransactions,MaxRetryLimit,int,,10,0,YES,,32,NO,idp
dbo,AITransactions,IsInQC,bit,,,,NO,,33,NO,idp
dbo,AITransactions,QCReservedAt,datetime2,,,,YES,,34,NO,idp
dbo,AITransactionsArchive,TransactionId,uniqueidentifier,,,,YES,,1,NO,idp
dbo,AITransactionsArchive,FK_Client_ID,int,,10,0,YES,,2,NO,idp
dbo,AITransactionsArchive,IndustryId,int,,10,0,YES,,3,NO,idp
dbo,AITransactionsArchive,DocumentId,int,,10,0,YES,,4,NO,idp
dbo,AITransactionsArchive,DocumentNameWithExtension,varchar,-1,,,YES,,5,NO,idp
dbo,AITransactionsArchive,PageCount,int,,10,0,YES,,6,NO,idp
dbo,AITransactionsArchive,SourceDocument,varchar,-1,,,YES,,7,NO,idp
dbo,AITransactionsArchive,RedactedDocument,varchar,-1,,,YES,,8,NO,idp
dbo,AITransactionsArchive,InfoExtractionResult,varchar,-1,,,YES,,9,NO,idp
dbo,AITransactionsArchive,TransactionStatus,int,,10,0,YES,,10,NO,idp
dbo,AITransactionsArchive,CreatedTimeStamp,datetime,,,,YES,,11,NO,idp
dbo,AITransactionsArchive,UpdatedTimeStamp,datetime,,,,YES,,12,NO,idp
dbo,AITransactionsArchive,ResponseReturnTimeStamp,datetime,,,,YES,,13,NO,idp
dbo,AITransactionsArchive,CreatedBy,int,,10,0,YES,,14,NO,idp
dbo,AITransactionsArchive,UpdatedBy,nvarchar,-1,,,YES,,15,NO,idp
dbo,AITransactionsArchive,BatchID,int,,10,0,YES,,16,NO,idp
dbo,AITransactionsArchive,FolderName,varchar,-1,,,YES,,17,NO,idp
dbo,AITransactionsArchive,isZip,bit,,,,YES,,18,NO,idp
dbo,AITransactionsArchive,ZipFolderName,varchar,-1,,,YES,,19,NO,idp
dbo,AITransactionsArchive,FilePath,nvarchar,-1,,,YES,,20,NO,idp
dbo,AITransactionsArchive,IsDocumentLocked,bit,,,,YES,,21,NO,idp
dbo,AITransactionsArchive,AssignedUserId,int,,10,0,YES,,22,NO,idp
dbo,AITransactionsArchive,LockedDate,datetime,,,,YES,,23,NO,idp
dbo,AITransactionsArchive,IsRedactionDelivered,bit,,,,YES,,24,NO,idp
dbo,AITransactionsArchive,IsExtractionDelivered,bit,,,,YES,,25,NO,idp
dbo,AITransactionsArchive,FK_State_Id,int,,10,0,YES,,26,NO,idp
dbo,AITransactionsArchive,InfoRawExtraction,nvarchar,-1,,,YES,,27,NO,idp
dbo,AITransactionsArchive,FileSizeInKB,float,,53,,YES,,28,NO,idp
dbo,AITransactionsArchive,Remarks,varchar,-1,,,YES,,29,NO,idp
dbo,AITransactionsArchive,TriggeredByService,varchar,-1,,,YES,,30,NO,idp
dbo,AITransactionsArchive,OriginalTransactionStatus,int,,10,0,YES,,31,NO,idp
dbo,AITransactionsArchive,MaxRetryLimit,int,,10,0,YES,,32,NO,idp
dbo,AITransactionsArchive,IsInQC,bit,,,,YES,,33,NO,idp
dbo,AITransactionsArchive,QCReservedAt,datetime2,,,,YES,,34,NO,idp
dbo,AITransactionsBigfilesProcess,ID,bigint,,19,0,NO,,1,YES,idp
dbo,AITransactionsBigfilesProcess,TransactionId,uniqueidentifier,,,,YES,,2,NO,idp
dbo,AITransactionsBigfilesProcess,FK_Client_ID,int,,10,0,NO,,3,NO,idp
dbo,AITransactionsBigfilesProcess,BatchID,int,,10,0,YES,,4,NO,idp
dbo,AITransactionsBigfilesProcess,TransactionStatus,int,,10,0,YES,,5,NO,idp
dbo,AITransactionsBigfilesProcess,Remarks,varchar,-1,,,YES,,6,NO,idp
dbo,AITransactionsBigfilesProcess,IsLock,bit,,,,YES,,7,NO,idp
dbo,AITransactionsBigfilesProcess,RequestMessage,nvarchar,-1,,,YES,,8,NO,idp
dbo,AITransactionsBigfilesProcess,Retry,int,,10,0,YES,,9,NO,idp
dbo,AITransactionsDuplicatePrevent,ID,numeric,,18,0,NO,,1,YES,idp
dbo,AITransactionsDuplicatePrevent,BatchID,int,,10,0,NO,,2,NO,idp
dbo,AITransactionsDuplicatePrevent,FK_Client_ID,int,,10,0,NO,,3,NO,idp
dbo,AITransactionsDuplicatePrevent,FilePath,varchar,1000,,,NO,,4,NO,idp
dbo,AITransactionsManualReviewLog,ID,int,,10,0,NO,,1,NO,idp
dbo,AITransactionsManualReviewLog,TransactionId,uniqueidentifier,,,,YES,,2,NO,idp
dbo,AITransactionsManualReviewLog,DocumentNameWithExtension,varchar,800,,,YES,,3,NO,idp
dbo,AITransactionsManualReviewLog,PageCount,int,,10,0,YES,,4,NO,idp
dbo,AITransactionsManualReviewLog,RedactedDocument,varchar,200,,,YES,,5,NO,idp
dbo,AITransactionsManualReviewLog,InfoExtractionResult,varchar,-1,,,YES,,6,NO,idp
dbo,AITransactionsManualReviewLog,TransactionStatus,int,,10,0,NO,,7,NO,idp
dbo,AITransactionsManualReviewLog,CreatedTimeStamp,datetime,,,,YES,,8,NO,idp
dbo,AITransactionsManualReviewLog,CreatedBy,varchar,250,,,YES,,9,NO,idp
dbo,AITransactionStageExecutionTimes,StageID,int,,10,0,NO,,1,YES,idp
dbo,AITransactionStageExecutionTimes,FK_TransactionID,uniqueidentifier,,,,NO,,2,NO,idp
dbo,AITransactionStageExecutionTimes,StageName,varchar,255,,,NO,,3,NO,idp
dbo,AITransactionStageExecutionTimes,StartTime,datetime,,,,NO,,4,NO,idp
dbo,AlertConfiguration,ID,int,,10,0,NO,,1,YES,idp
dbo,AlertConfiguration,FK_Client_ID,int,,10,0,NO,,2,NO,idp
dbo,AlertConfiguration,DurationInMinutes,int,,10,0,YES,,3,NO,idp
dbo,AlertConfiguration,AlertType,varchar,50,,,NO,,4,NO,idp
dbo,AlertConfiguration,FK_Template_ID,int,,10,0,NO,,5,NO,idp
dbo,AlertConfiguration,EmailList,nvarchar,-1,,,NO,,6,NO,idp
dbo,AlertConfiguration,IsActive,bit,,,,NO,,7,NO,idp
dbo,AttributeDataType,ID,int,,10,0,NO,,1,YES,idp
dbo,AttributeDataType,DataType,nvarchar,10,,,NO,,2,NO,idp
dbo,BarCodeConfig,ID,int,,10,0,NO,,1,YES,idp
dbo,BarCodeConfig,FK_Client_ID,int,,10,0,YES,,2,NO,idp
dbo,BarCodeConfig,FK_DocumentType_ID,int,,10,0,YES,,3,NO,idp
dbo,BarCodeConfig,MinWidthBarCode,int,,10,0,YES,,4,NO,idp
dbo,BarCodeConfig,MaxWidthBarCode,int,,10,0,YES,,5,NO,idp
dbo,BarCodeConfig,MinHeightBarCode,int,,10,0,YES,,6,NO,idp
dbo,BarCodeConfig,MaxHeightBarCode,int,,10,0,YES,,7,NO,idp
dbo,BarCodeConfig,Active,bit,,,,YES,,8,NO,idp
dbo,BarCodeConfig,CreatedTimeStamp,datetime,,,,YES,,9,NO,idp
dbo,BarCodeConfig,CreatedBy,int,,10,0,YES,,10,NO,idp
dbo,BarCodeConfig,UpdatedTimeStamp,datetime,,,,YES,,11,NO,idp
